"oblast_name","brand","date","size","sum_size"
"Житомирська область","VOLKSWAGEN  PASSAT","2018-02",21,318
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-01",4,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-02",3,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-03",6,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-04",2,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-05",5,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-06",4,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-07",7,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-08",7,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-09",4,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-10",6,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-11",3,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2017-12",6,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2018-01",4,64
"Житомирська область","VOLKSWAGEN  TIGUAN","2018-02",3,64
"Житомирська область","VOLKSWAGEN  TOURAN","2017-01",2,91
"Житомирська область","VOLKSWAGEN  TOURAN","2017-02",2,91
"Житомирська область","VOLKSWAGEN  TOURAN","2017-03",7,91
"Житомирська область","VOLKSWAGEN  TOURAN","2017-04",6,91
"Житомирська область","VOLKSWAGEN  TOURAN","2017-05",4,91
"Житомирська область","VOLKSWAGEN  TOURAN","2017-06",12,91
"Житомирська область","VOLKSWAGEN  TOURAN","2017-07",7,91
"Житомирська область","VOLKSWAGEN  TOURAN","2017-08",3,91
"Житомирська область","VOLKSWAGEN  TOURAN","2017-09",9,91
"Житомирська область","VOLKSWAGEN  TOURAN","2017-10",12,91
"Житомирська область","VOLKSWAGEN  TOURAN","2017-11",11,91
"Житомирська область","VOLKSWAGEN  TOURAN","2017-12",11,91
"Житомирська область","VOLKSWAGEN  TOURAN","2018-01",2,91
"Житомирська область","VOLKSWAGEN  TOURAN","2018-02",3,91
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-01",3,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-02",3,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-03",12,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-04",3,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-05",5,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-06",2,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-07",2,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-08",13,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-09",7,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-10",7,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-11",6,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2017-12",5,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2018-01",2,78
"Житомирська область","VOLKSWAGEN  TRANSPORTER","2018-02",6,78
"Закарпатська область","AUDI  A6","2017-01",4,53
"Закарпатська область","AUDI  A6","2017-02",3,53
"Закарпатська область","AUDI  A6","2017-03",2,53
"Закарпатська область","AUDI  A6","2017-04",7,53
"Закарпатська область","AUDI  A6","2017-05",7,53
"Закарпатська область","AUDI  A6","2017-06",5,53
"Закарпатська область","AUDI  A6","2017-07",5,53
"Закарпатська область","AUDI  A6","2017-08",4,53
"Закарпатська область","AUDI  A6","2017-09",2,53
"Закарпатська область","AUDI  A6","2017-10",3,53
"Закарпатська область","AUDI  A6","2017-11",3,53
"Закарпатська область","AUDI  A6","2017-12",3,53
"Закарпатська область","AUDI  A6","2018-01",1,53
"Закарпатська область","AUDI  A6","2018-02",4,53
"Закарпатська область","FORD  FOCUS","2017-01",2,63
"Закарпатська область","FORD  FOCUS","2017-02",1,63
"Закарпатська область","FORD  FOCUS","2017-03",2,63
"Закарпатська область","FORD  FOCUS","2017-04",2,63
"Закарпатська область","FORD  FOCUS","2017-06",8,63
"Закарпатська область","FORD  FOCUS","2017-07",3,63
"Закарпатська область","FORD  FOCUS","2017-08",7,63
"Закарпатська область","FORD  FOCUS","2017-09",7,63
"Закарпатська область","FORD  FOCUS","2017-10",6,63
"Закарпатська область","FORD  FOCUS","2017-11",8,63
"Закарпатська область","FORD  FOCUS","2017-12",7,63
"Закарпатська область","FORD  FOCUS","2018-01",4,63
"Закарпатська область","FORD  FOCUS","2018-02",6,63
"Закарпатська область","KIA  SPORTAGE","2017-01",6,65
"Закарпатська область","KIA  SPORTAGE","2017-02",6,65
"Закарпатська область","KIA  SPORTAGE","2017-03",7,65
"Закарпатська область","KIA  SPORTAGE","2017-04",4,65
"Закарпатська область","KIA  SPORTAGE","2017-05",7,65
"Закарпатська область","KIA  SPORTAGE","2017-06",6,65
"Закарпатська область","KIA  SPORTAGE","2017-07",3,65
"Закарпатська область","KIA  SPORTAGE","2017-08",1,65
"Закарпатська область","KIA  SPORTAGE","2017-09",4,65
"Закарпатська область","KIA  SPORTAGE","2017-10",1,65
"Закарпатська область","KIA  SPORTAGE","2017-11",3,65
"Закарпатська область","KIA  SPORTAGE","2017-12",5,65
"Закарпатська область","KIA  SPORTAGE","2018-01",6,65
"Закарпатська область","KIA  SPORTAGE","2018-02",6,65
"Закарпатська область","KOGEL  S 24","2017-01",2,51
"Закарпатська область","KOGEL  S 24","2017-03",3,51
"Закарпатська область","KOGEL  S 24","2017-04",2,51
"Закарпатська область","KOGEL  S 24","2017-05",3,51
"Закарпатська область","KOGEL  S 24","2017-06",6,51
"Закарпатська область","KOGEL  S 24","2017-07",6,51
"Закарпатська область","KOGEL  S 24","2017-08",4,51
"Закарпатська область","KOGEL  S 24","2017-09",3,51
"Закарпатська область","KOGEL  S 24","2017-10",3,51
"Закарпатська область","KOGEL  S 24","2017-11",1,51
"Закарпатська область","KOGEL  S 24","2018-01",4,51
"Закарпатська область","KOGEL  S 24","2018-02",11,51
"Закарпатська область","KOGEL  SN 24","2017-01",5,115
"Закарпатська область","KOGEL  SN 24","2017-02",6,115
"Закарпатська область","KOGEL  SN 24","2017-03",10,115
"Закарпатська область","KOGEL  SN 24","2017-04",4,115
"Закарпатська область","KOGEL  SN 24","2017-05",7,115
"Закарпатська область","KOGEL  SN 24","2017-06",4,115
"Закарпатська область","KOGEL  SN 24","2017-07",14,115
"Закарпатська область","KOGEL  SN 24","2017-08",6,115
"Закарпатська область","KOGEL  SN 24","2017-09",7,115
"Закарпатська область","KOGEL  SN 24","2017-10",14,115
"Закарпатська область","KOGEL  SN 24","2017-11",9,115
"Закарпатська область","KOGEL  SN 24","2017-12",10,115
"Закарпатська область","KOGEL  SN 24","2018-01",8,115
"Закарпатська область","KOGEL  SN 24","2018-02",11,115
"Закарпатська область","MAN  TGX 18.440","2017-01",1,68
"Закарпатська область","MAN  TGX 18.440","2017-02",6,68
"Закарпатська область","MAN  TGX 18.440","2017-03",8,68
"Закарпатська область","MAN  TGX 18.440","2017-04",3,68
"Закарпатська область","MAN  TGX 18.440","2017-05",3,68
"Закарпатська область","MAN  TGX 18.440","2017-06",3,68
"Закарпатська область","MAN  TGX 18.440","2017-07",1,68
"Закарпатська область","MAN  TGX 18.440","2017-08",3,68
"Закарпатська область","MAN  TGX 18.440","2017-09",11,68
"Закарпатська область","MAN  TGX 18.440","2017-10",7,68
"Закарпатська область","MAN  TGX 18.440","2017-11",3,68
"Закарпатська область","MAN  TGX 18.440","2017-12",1,68
"Закарпатська область","MAN  TGX 18.440","2018-01",8,68
"Закарпатська область","MAN  TGX 18.440","2018-02",9,68
"Закарпатська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-01",1,53
"Закарпатська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-02",4,53
"Закарпатська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-03",8,53
"Закарпатська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-04",4,53
"Закарпатська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-05",6,53
"Закарпатська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-06",5,53
"Закарпатська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-07",4,53
"Закарпатська область","MERCEDES-BENZ  SPRINTER 313 CDI","2017-08",2,53
